Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences,User_comment,Member_modifier
mixin.ModFinal.ARG_LENGTH,3,Field,mixin,ModFinal,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ModFinal.TOK_LENGTH,3,Field,mixin,ModFinal,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ModFinal.getFINAL(),4,Method,mixin,ModFinal,getFINAL(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ModFinal.printorder(),4,Method,mixin,ModFinal,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ModFinal.setParms(AstToken tok0),4,Method,mixin,ModFinal,setParms(AstToken tok0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NameIdEscape,2,Class,mixin,NameIdEscape,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NameIdEscape.ARG_LENGTH,3,Field,mixin,NameIdEscape,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NameIdEscape.TOK_LENGTH,3,Field,mixin,NameIdEscape,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NameIdEscape.getAST_Exp(),4,Method,mixin,NameIdEscape,getAST_Exp(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NameIdEscape.getNAMEID_ESCAPE(),4,Method,mixin,NameIdEscape,getNAMEID_ESCAPE(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NameIdEscape.printorder(),4,Method,mixin,NameIdEscape,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NameIdEscape.setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),4,Method,mixin,NameIdEscape,setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_QualifiedNameC,2,Class,mixin,AST_QualifiedNameC,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_QualifiedNameC.ARG_LENGTH,3,Field,mixin,AST_QualifiedNameC,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_QualifiedNameC.TOK_LENGTH,3,Field,mixin,AST_QualifiedNameC,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_QualifiedNameC.getAST_QualifiedName(),4,Method,mixin,AST_QualifiedNameC,getAST_QualifiedName(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_QualifiedNameC.getID_BEGIN(),4,Method,mixin,AST_QualifiedNameC,getID_BEGIN(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_QualifiedNameC.getID_END(),4,Method,mixin,AST_QualifiedNameC,getID_END(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_QualifiedNameC.printorder(),4,Method,mixin,AST_QualifiedNameC,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_QualifiedNameC.setParms(AstToken tok0; AST_QualifiedName arg0; AstToken tok1),4,Method,mixin,AST_QualifiedNameC,setParms(AstToken tok0; AST_QualifiedName arg0; AstToken tok1),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AstVisitor,2,Class,mixin,AstVisitor,,kernel,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AstVisitor.visit(AstList list),4,Method,mixin,AstVisitor,visit(AstList list),kernel,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AstVisitor.visit(AstNode node),4,Method,mixin,AstVisitor,visit(AstNode node),kernel,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AstVisitor.visit(AstOptNode node),4,Method,mixin,AstVisitor,visit(AstOptNode node),kernel,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.SwEscape,2,Class,mixin,SwEscape,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.SwEscape.ARG_LENGTH,3,Field,mixin,SwEscape,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.SwEscape.TOK_LENGTH,3,Field,mixin,SwEscape,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.SwEscape.getAST_Exp(),4,Method,mixin,SwEscape,getAST_Exp(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.SwEscape.getCASE_ESCAPE(),4,Method,mixin,SwEscape,getCASE_ESCAPE(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.SwEscape.printorder(),4,Method,mixin,SwEscape,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.SwEscape.setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),4,Method,mixin,SwEscape,setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.SwEscape.checkForErrors(int stage; String file),4,Method,mixin,SwEscape,checkForErrors(int stage; String file),CommonErrorAst,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.SwEscape.mangleLocalIds(int stage),4,Method,mixin,SwEscape,mangleLocalIds(int stage),LocalIdAst,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnPlus,2,Class,mixin,AssnPlus,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnPlus.ARG_LENGTH,3,Field,mixin,AssnPlus,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnPlus.TOK_LENGTH,3,Field,mixin,AssnPlus,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnPlus.printorder(),4,Method,mixin,AssnPlus,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnPlus.setParms(AstToken tok0),4,Method,mixin,AssnPlus,setParms(AstToken tok0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ExprStmt,2,Class,mixin,ExprStmt,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ExprStmt.ARG_LENGTH,3,Field,mixin,ExprStmt,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ExprStmt.TOK_LENGTH,3,Field,mixin,ExprStmt,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ExprStmt.getAST_Exp(),4,Method,mixin,ExprStmt,getAST_Exp(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ExprStmt.printorder(),4,Method,mixin,ExprStmt,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ExprStmt.setParms(AST_Exp arg0; AstToken tok0),4,Method,mixin,ExprStmt,setParms(AST_Exp arg0; AstToken tok0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_ArgListElem,2,Class,mixin,AST_ArgListElem,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_ArgListElem.getExpression(),4,Method,mixin,AST_ArgListElem,getExpression(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_ArgListElem.setParms(AstToken tok0; Expression arg0),4,Method,mixin,AST_ArgListElem,setParms(AstToken tok0; Expression arg0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_ArgListElem.setParms(Expression arg0),4,Method,mixin,AST_ArgListElem,setParms(Expression arg0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.FIExprList,2,Class,mixin,FIExprList,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.FIExprList.ARG_LENGTH,3,Field,mixin,FIExprList,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.FIExprList.TOK_LENGTH,3,Field,mixin,FIExprList,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.FIExprList.getStatementExpressionList(),4,Method,mixin,FIExprList,getStatementExpressionList(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.FIExprList.printorder(),4,Method,mixin,FIExprList,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.FIExprList.setParms(StatementExpressionList arg0),4,Method,mixin,FIExprList,setParms(StatementExpressionList arg0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.GotoState,2,Class,mixin,GotoState,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.GotoState.ARG_LENGTH,3,Field,mixin,GotoState,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.GotoState.TOK_LENGTH,3,Field,mixin,GotoState,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.GotoState.getArguments(),4,Method,mixin,GotoState,getArguments(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.GotoState.getGOTO_STATE(),4,Method,mixin,GotoState,getGOTO_STATE(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.GotoState.getQName(),4,Method,mixin,GotoState,getQName(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.GotoState.printorder(),4,Method,mixin,GotoState,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.GotoState.setParms(AstToken tok0; QName arg0; Arguments arg1),4,Method,mixin,GotoState,setParms(AstToken tok0; QName arg0; Arguments arg1),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Plus,2,Class,mixin,Plus,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AddExprChoices,2,Class,mixin,AddExprChoices,,syntax,FALSE,FALSE,,FALSE,FALSE,,set by MixinSol,public
mixin.Plus.ARG_LENGTH,3,Field,mixin,Plus,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Plus.TOK_LENGTH,3,Field,mixin,Plus,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Plus.printorder(),4,Method,mixin,Plus,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Plus.setParms(AstToken tok0),4,Method,mixin,Plus,setParms(AstToken tok0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.InclOrExpr,2,Class,mixin,InclOrExpr,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.InclOrExpr.ARG_LENGTH,3,Field,mixin,InclOrExpr,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.InclOrExpr.TOK_LENGTH,3,Field,mixin,InclOrExpr,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.InclOrExpr.getExclusiveOrExpression(),4,Method,mixin,InclOrExpr,getExclusiveOrExpression(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.InclOrExpr.getMoreInclOrExpr(),4,Method,mixin,InclOrExpr,getMoreInclOrExpr(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.MoreInclOrExpr,2,Class,mixin,MoreInclOrExpr,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.InclOrExpr.printorder(),4,Method,mixin,InclOrExpr,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.InclOrExpr.setParms(ExclusiveOrExpression arg0; MoreInclOrExpr arg1),4,Method,mixin,InclOrExpr,setParms(ExclusiveOrExpression arg0; MoreInclOrExpr arg1),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.MoreExclOrExprElem,2,Class,mixin,MoreExclOrExprElem,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.MoreExclOrExprElem.getEOEBody(),4,Method,mixin,MoreExclOrExprElem,getEOEBody(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.EOEBody,2,Class,mixin,EOEBody,,syntax,FALSE,FALSE,,FALSE,FALSE,,set by MixinSol,public
mixin.MoreExclOrExprElem.setParms(EOEBody arg0),4,Method,mixin,MoreExclOrExprElem,setParms(EOEBody arg0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnShL,2,Class,mixin,AssnShL,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnShL.ARG_LENGTH,3,Field,mixin,AssnShL,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnShL.TOK_LENGTH,3,Field,mixin,AssnShL,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnShL.printorder(),4,Method,mixin,AssnShL,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AssnShL.setParms(AstToken tok0),4,Method,mixin,AssnShL,setParms(AstToken tok0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.BasePre,2,Class,mixin,BasePre,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.BasePre.ARG_LENGTH,3,Field,mixin,BasePre,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.BasePre.TOK_LENGTH,3,Field,mixin,BasePre,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.BasePre.getAST_TypeNameList(),4,Method,mixin,BasePre,getAST_TypeNameList(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.BasePre.getQName(),4,Method,mixin,BasePre,getQName(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.BasePre.printorder(),4,Method,mixin,BasePre,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.BasePre.setParms(AstToken tok0; AstToken tok1; AstOptNode arg0; AstToken tok2; AstToken tok3; QName arg1),4,Method,mixin,BasePre,setParms(AstToken tok0; AstToken tok1; AstOptNode arg0; AstToken tok2; AstToken tok3; QName arg1),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.BasePre.checkForErrors(int stage; String file),4,Method,mixin,BasePre,checkForErrors(int stage; String file),CommonError,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AstNode.warning(AstTokenInterface t; String msg),4,Method,mixin,AstNode,warning(AstTokenInterface t; String msg),kernel,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_ImportsElem,2,Class,mixin,AST_ImportsElem,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_ImportsElem.getImportDeclaration(),4,Method,mixin,AST_ImportsElem,getImportDeclaration(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_ImportsElem.setParms(ImportDeclaration arg0),4,Method,mixin,AST_ImportsElem,setParms(ImportDeclaration arg0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.CharLit,2,Class,mixin,CharLit,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.CharLit.ARG_LENGTH,3,Field,mixin,CharLit,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.CharLit.TOK_LENGTH,3,Field,mixin,CharLit,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.CharLit.getCHARACTER_LITERAL(),4,Method,mixin,CharLit,getCHARACTER_LITERAL(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.CharLit.printorder(),4,Method,mixin,CharLit,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.CharLit.setParms(AstToken tok0),4,Method,mixin,CharLit,setParms(AstToken tok0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.LtOp,2,Class,mixin,LtOp,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.LtOp.ARG_LENGTH,3,Field,mixin,LtOp,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.LtOp.TOK_LENGTH,3,Field,mixin,LtOp,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.LtOp.printorder(),4,Method,mixin,LtOp,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.LtOp.setParms(AstToken tok0),4,Method,mixin,LtOp,setParms(AstToken tok0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AllocSuf,2,Class,mixin,AllocSuf,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AllocSuf.ARG_LENGTH,3,Field,mixin,AllocSuf,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AllocSuf.TOK_LENGTH,3,Field,mixin,AllocSuf,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AllocSuf.getAllocationExpression(),4,Method,mixin,AllocSuf,getAllocationExpression(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AllocSuf.printorder(),4,Method,mixin,AllocSuf,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AllocSuf.setParms(AstToken tok0; AllocationExpression arg0),4,Method,mixin,AllocSuf,setParms(AstToken tok0; AllocationExpression arg0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Args,2,Class,mixin,Args,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Args.ARG_LENGTH,3,Field,mixin,Args,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Args.TOK_LENGTH,3,Field,mixin,Args,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Args.getAST_ArgList(),4,Method,mixin,Args,getAST_ArgList(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.AST_ArgList,2,Class,mixin,AST_ArgList,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Args.printorder(),4,Method,mixin,Args,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.Args.setParms(AstToken tok0; AstOptNode arg0; AstToken tok1),4,Method,mixin,Args,setParms(AstToken tok0; AstOptNode arg0; AstToken tok1),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ElseClause,2,Class,mixin,ElseClause,,syntax,FALSE,FALSE,,FALSE,FALSE,,set by MixinSol,public
mixin.IoExpr,2,Class,mixin,IoExpr,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.IoExpr.ARG_LENGTH,3,Field,mixin,IoExpr,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.IoExpr.TOK_LENGTH,3,Field,mixin,IoExpr,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.IoExpr.getAST_TypeName(),4,Method,mixin,IoExpr,getAST_TypeName(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.IoExpr.getRelationalExpression(),4,Method,mixin,IoExpr,getRelationalExpression(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.IoExpr.printorder(),4,Method,mixin,IoExpr,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.IoExpr.setParms(RelationalExpression arg0; AstToken tok0; AST_TypeName arg1),4,Method,mixin,IoExpr,setParms(RelationalExpression arg0; AstToken tok0; AST_TypeName arg1),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DeclNameListElem,2,Class,mixin,DeclNameListElem,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DeclNameListElem.getCOMMA(),4,Method,mixin,DeclNameListElem,getCOMMA(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DeclNameListElem.getQName(),4,Method,mixin,DeclNameListElem,getQName(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DeclNameListElem.setParms(AstToken tok0; QName arg0),4,Method,mixin,DeclNameListElem,setParms(AstToken tok0; QName arg0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DeclNameListElem.setParms(QName arg0),4,Method,mixin,DeclNameListElem,setParms(QName arg0),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ForStmt,2,Class,mixin,ForStmt,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ForStmt.ARG_LENGTH,3,Field,mixin,ForStmt,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ForStmt.TOK_LENGTH,3,Field,mixin,ForStmt,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ForStmt.getExpression(),4,Method,mixin,ForStmt,getExpression(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ForStmt.getForInit(),4,Method,mixin,ForStmt,getForInit(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ForStmt.getForUpdate(),4,Method,mixin,ForStmt,getForUpdate(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ForStmt.getStatement(),4,Method,mixin,ForStmt,getStatement(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ForStmt.printorder(),4,Method,mixin,ForStmt,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ForStmt.setParms(AstToken tok0; AstToken tok1; AstOptNode arg0; AstToken tok2; AstOptNode arg1; AstToken tok3; AstOptNode arg2; AstToken tok4; Statement arg3),4,Method,mixin,ForStmt,setParms(AstToken tok0; AstToken tok1; AstOptNode arg0; AstToken tok2; AstOptNode arg1; AstToken tok3; AstOptNode arg2; AstToken tok4; Statement arg3),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NStateDecl,2,Class,mixin,NStateDecl,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NStateDecl.ARG_LENGTH,3,Field,mixin,NStateDecl,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NStateDecl.TOK_LENGTH,3,Field,mixin,NStateDecl,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NStateDecl.getAllocationExpression(),4,Method,mixin,NStateDecl,getAllocationExpression(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NStateDecl.getNESTED_STATE(),4,Method,mixin,NStateDecl,getNESTED_STATE(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NStateDecl.getQName(),4,Method,mixin,NStateDecl,getQName(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NStateDecl.printorder(),4,Method,mixin,NStateDecl,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.NStateDecl.setParms(AstToken tok0; QName arg0; AstToken tok1; AllocationExpression arg1; AstToken tok2),4,Method,mixin,NStateDecl,setParms(AstToken tok0; QName arg0; AstToken tok1; AllocationExpression arg1; AstToken tok2),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DecNameDim,2,Class,mixin,DecNameDim,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DecNameDim.ARG_LENGTH,3,Field,mixin,DecNameDim,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DecNameDim.TOK_LENGTH,3,Field,mixin,DecNameDim,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DecNameDim.getDims(),4,Method,mixin,DecNameDim,getDims(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DecNameDim.getQName(),4,Method,mixin,DecNameDim,getQName(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DecNameDim.printorder(),4,Method,mixin,DecNameDim,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.DecNameDim.setParms(QName arg0; AstOptNode arg1),4,Method,mixin,DecNameDim,setParms(QName arg0; AstOptNode arg1),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ViEscape,2,Class,mixin,ViEscape,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ViEscape.ARG_LENGTH,3,Field,mixin,ViEscape,ARG_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ViEscape.TOK_LENGTH,3,Field,mixin,ViEscape,TOK_LENGTH,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ViEscape.getAST_Exp(),4,Method,mixin,ViEscape,getAST_Exp(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ViEscape.getVI_ESCAPE(),4,Method,mixin,ViEscape,getVI_ESCAPE(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ViEscape.printorder(),4,Method,mixin,ViEscape,printorder(),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ViEscape.setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),4,Method,mixin,ViEscape,setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ViEscape.checkForErrors(int stage; String file),4,Method,mixin,ViEscape,checkForErrors(int stage; String file),CommonErrorAst,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.ViEscape.mangleLocalIds(int stage),4,Method,mixin,ViEscape,mangleLocalIds(int stage),LocalIdAst,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
mixin.OtherDecl,2,Class,mixin,OtherDecl,,syntax,FALSE,FALSE,,TRUE,FALSE,,set by MixinSol,public
